product_id,brand,product_name,upc_barcode,form_type,serving_size_count,serving_size_unit,servings_per_container,ingredient,ingredient_form,ingredient_category,amount_per_serving_mg,is_proprietary_blend,recommended_daily_mg,upper_safety_limit_mg,pubchem_cid,molecular_formula,molecular_weight,inchikey,canonical_smiles,dsld_label_id,source_url,dataset_version
255,Gaia Herbs,Echinacea Supreme,DSLD-272079,Capsule,2.0,Capsule(s),30.0,Echinacea purpurea,organic Echinacea purpurea extract,botanical,0.0,1,,,,,,,,272079,https://dsld.od.nih.gov/label/272079,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Acerola,Ascorbic Acid,botanical,175.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Aloe,"Aloe vera Extract, Powder",botanical,30.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Amylase,Alpha Amylase,enzyme,0.0,1,,,71475145.0,C11H10FNO,191.2,YMXBQIIPWIMAQE-UHFFFAOYSA-N,C=C=CCNC(=O)C1=CC=C(C=C1)F,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Apple,Apple,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Artichoke,Cynarin,botanical,20.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Barley,Barley grass juice,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Beet,Beet,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Beta-Glucans,Oat Beta Glucan,fiber,2500.0,0,,,439262.0,C18H32O16,504.4,FYGDTMLNYKFZSV-URKRLVJHSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Blackberry,Blackberry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Blue Green Algae,Spirulina,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Blueberry,Blueberry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Broccoli,Broccoli,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Bromelain,Bromelain,enzyme,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Cabbage,Cabbage,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Carrot,Carrot,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Cellulase,Cellulase,enzyme,0.0,1,,,440950.0,C18H32O16,504.4,FYGDTMLNYKFZSV-CSHPIKHBSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Chlorella,Chlorella,other,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Cinnamon,Cinnamon extract,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Cinnamon,Cinnamon bark powder,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Dunaliella salina,natural Carotenoids,other,100.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,European Elder,Elderberry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Galactosidase,Galactosidase,enzyme,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Glucoamylase,Glucoamylase,enzyme,0.0,1,,,10475633.0,C22H36N2O4,392.5,VXYZBLXGCYNIHP-UHFFFAOYSA-N,CC(C)(CNC(=O)CC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2)N,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Grape,Polyphenols,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Green Tea,Green Tea extract,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Hemicellulase,Hemicellulase,enzyme,0.0,1,,,171706620.0,C60H110O9,975.5,HEIVHBXVVHLPSK-OTDRRXFESA-N,CCCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C/CC(O)CCCCCCC)COC(=O)CCCCCCC/C=C/CC(O)CCCCCCC,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Hu Zhang,Resveratrol,botanical,70.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Kale,Kale,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Kelp,Iodine,botanical,20.0,0,,,2247.0,C28H31FN4O,458.6,GXDALQBWZGODGZ-UHFFFAOYSA-N,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Leek,Leek,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Lemon,Lemon,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Lemon,Lemon peel powder,botanical,25.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Lipase,Lipase,enzyme,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Lycopene,Tomato,non-nutrient/non-botanical,25.0,0,,,446925.0,C40H56,536.9,OAIJSZIZWZSQBC-GYZMGTAESA-N,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Marigold (unspecified),Lutein,botanical,50.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Milk Thistle,Silymarin,botanical,50.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Papain,Papain,enzyme,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Parsley,Parsley,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Peach,Peach,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Pine (unspecified),Pine bark extract,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Pomegranate,Pomegranate,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Potassium,Potassium,mineral,152.0,0,3400.0,,5462222.0,K,39.0983,ZLMJMSJWJFRBEC-UHFFFAOYSA-N,[K],270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Proteolytic Enzymes (Proteases),Protease,enzyme,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Quercetin,Quercetin,non-nutrient/non-botanical,0.0,1,,,5280343.0,C15H10O7,302.23,REFJWTPEDVJJIY-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Quinoa,Quinoa,botanical,90.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Raspberry (unspecified),Raspberry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Raspberry (unspecified),Ellagic Acid,botanical,50.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Rice Bran,Organic Rice Bran Soluble,fiber,2715.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Rutin,Rutin,non-nutrient/non-botanical,0.0,1,,,5280805.0,C27H30O16,610.5,IKGXIBQEEMLURG-NVPNHPEKSA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Silybin,Milk Thistle,non-nutrient/non-botanical,0.0,1,,,31553.0,C25H22O10,482.4,SEBFKMXJBCUCAI-HKTJVKLFSA-N,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Sodium,Sodium,mineral,24.0,0,1500.0,,5360545.0,Na,22.9897693,KEAYESYHFKHZAL-UHFFFAOYSA-N,[Na],270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Sour Cherry,Tart Cherry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Spinach,Spinach,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Stevia,Stevia leaf crystals,botanical,200.0,0,,,6918840.0,C44H70O23,967.0,HELXLJCILKEWJH-NCGAPWICSA-N,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Sweet Potato,Sweet Potato,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Tea (mixed),"Green Tea Extract, White Tea Extract",botanical,100.0,0,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Tomato,Tomato,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Vitamin A,Beta-Carotene,vitamin,0.75,0,0.9,3.0,445354.0,C20H30O,286.5,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,Vitamin C,Vitamin C,vitamin,30.0,0,90.0,2000.0,54670067.0,C6H8O6,176.12,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,bilberry,Bilberry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,cranberry,Cranberry,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,cranberry,Quinic Acid,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,lecithin,Lecithin,fat,1250.0,0,,,16213884.0,C42H80NO8P,758.1,JLPULHDHAOZNQI-JLOPVYAASA-N,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C/C/C=C/CCCCC,270757,https://dsld.od.nih.gov/label/270757,2026.07
294,BioPharma Scientific,Nanogreens10 Natural Green Apple,8 53267 00300 6,Powder,6.0,Gram(s),30.0,mango,Mango,botanical,0.0,1,,,,,,,,270757,https://dsld.od.nih.gov/label/270757,2026.07
317,Oregon's Wild Harvest,Prostate Health,7 06195 00407 5,Capsule,2.0,Capsule(s),30.0,Copper,Copper Chelate,mineral,0.5,0,0.9,10.0,23978.0,Cu,63.55,RYGMFSIKBFXOCR-UHFFFAOYSA-N,[Cu],176102,https://dsld.od.nih.gov/label/176102,2026.07
317,Oregon's Wild Harvest,Prostate Health,7 06195 00407 5,Capsule,2.0,Capsule(s),30.0,Lycopene,Lycopene,non-nutrient/non-botanical,7.5,0,,,446925.0,C40H56,536.9,OAIJSZIZWZSQBC-GYZMGTAESA-N,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,176102,https://dsld.od.nih.gov/label/176102,2026.07
317,Oregon's Wild Harvest,Prostate Health,7 06195 00407 5,Capsule,2.0,Capsule(s),30.0,Lycopene,Lycopene Lycobeads,non-nutrient/non-botanical,7.5,0,,,446925.0,C40H56,536.9,OAIJSZIZWZSQBC-GYZMGTAESA-N,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,176102,https://dsld.od.nih.gov/label/176102,2026.07
317,Oregon's Wild Harvest,Prostate Health,7 06195 00407 5,Capsule,2.0,Capsule(s),30.0,Pygeum,Pygeum,botanical,50.0,0,,,,,,,,176102,https://dsld.od.nih.gov/label/176102,2026.07
317,Oregon's Wild Harvest,Prostate Health,7 06195 00407 5,Capsule,2.0,Capsule(s),30.0,Saw Palmetto,organic Saw Palmetto,botanical,800.0,0,,,,,,,,176102,https://dsld.od.nih.gov/label/176102,2026.07
317,Oregon's Wild Harvest,Prostate Health,7 06195 00407 5,Capsule,2.0,Capsule(s),30.0,Zinc,Zinc Chelate,mineral,8.0,0,11.0,40.0,23994.0,Zn,65.4,HCHKCACWOHOZIP-UHFFFAOYSA-N,[Zn],176102,https://dsld.od.nih.gov/label/176102,2026.07
326,Rainbow Light,Prenatal DHA Smart Essentials,0 21888 60006 9,Softgel Capsule,1.0,Softgel(s),30.0,Choline,Choline Bitartrate,vitamin,50.0,0,550.0,3500.0,305.0,C5H14NO+,104.17,OEYIOHPDSNJKLS-UHFFFAOYSA-N,C[N+](C)(C)CCO,270926,https://dsld.od.nih.gov/label/270926,2026.07
326,Rainbow Light,Prenatal DHA Smart Essentials,0 21888 60006 9,Softgel Capsule,1.0,Softgel(s),30.0,Fish Oil,purified deep sea Fish Oil,fat,416.0,0,,,,,,,,270926,https://dsld.od.nih.gov/label/270926,2026.07
326,Rainbow Light,Prenatal DHA Smart Essentials,0 21888 60006 9,Softgel Capsule,1.0,Softgel(s),30.0,Omega-3,Omega-3 Fatty Acids,fatty acid,308.0,0,,,56842239.0,C60H92O6,909.4,QPEOIOLHJXXJFN-GNGJDXFDSA-N,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,270926,https://dsld.od.nih.gov/label/270926,2026.07
326,Rainbow Light,Prenatal DHA Smart Essentials,0 21888 60006 9,Softgel Capsule,1.0,Softgel(s),30.0,Orange (unspecified),Orange peel essential oil,botanical,15.0,0,,,,,,,,270926,https://dsld.od.nih.gov/label/270926,2026.07
326,Rainbow Light,Prenatal DHA Smart Essentials,0 21888 60006 9,Softgel Capsule,1.0,Softgel(s),30.0,Vitamin E,Alpha-Tocopheryl Succinate,vitamin,20.1,0,15.0,1000.0,14985.0,C29H50O2,430.7,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,270926,https://dsld.od.nih.gov/label/270926,2026.07
326,Rainbow Light,Prenatal DHA Smart Essentials,0 21888 60006 9,Softgel Capsule,1.0,Softgel(s),30.0,Vitamin E (mixed tocopherols),Mixed Tocopherols,vitamin,20.0,0,,,,,,,,270926,https://dsld.od.nih.gov/label/270926,2026.07
428,InterPlexus,Mega-Polyzyme,7 66897 25860 2,Capsule,1.0,Capsule(s),60.0,Amylase,Amylase,enzyme,0.0,1,,,71475145.0,C11H10FNO,191.2,YMXBQIIPWIMAQE-UHFFFAOYSA-N,C=C=CCNC(=O)C1=CC=C(C=C1)F,271427,https://dsld.od.nih.gov/label/271427,2026.07
428,InterPlexus,Mega-Polyzyme,7 66897 25860 2,Capsule,1.0,Capsule(s),60.0,Cellulase,Cellulase,enzyme,0.0,1,,,440950.0,C18H32O16,504.4,FYGDTMLNYKFZSV-CSHPIKHBSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,271427,https://dsld.od.nih.gov/label/271427,2026.07
428,InterPlexus,Mega-Polyzyme,7 66897 25860 2,Capsule,1.0,Capsule(s),60.0,Lipase,Lipase,enzyme,0.0,1,,,,,,,,271427,https://dsld.od.nih.gov/label/271427,2026.07
428,InterPlexus,Mega-Polyzyme,7 66897 25860 2,Capsule,1.0,Capsule(s),60.0,Papain,Carica papaya,enzyme,0.0,1,,,,,,,,271427,https://dsld.od.nih.gov/label/271427,2026.07
428,InterPlexus,Mega-Polyzyme,7 66897 25860 2,Capsule,1.0,Capsule(s),60.0,Proteolytic Enzymes (Proteases),Protease,enzyme,0.0,1,,,,,,,,271427,https://dsld.od.nih.gov/label/271427,2026.07
428,InterPlexus,Mega-Polyzyme,7 66897 25860 2,Capsule,1.0,Capsule(s),60.0,TBD,Bromelain,tbd,0.0,1,,,,,,,,271427,https://dsld.od.nih.gov/label/271427,2026.07
454,Nature Made,Ultra Fish Oil 1400 mg,0 31604 02915 9,Softgel Capsule,1.0,Softgel(s),,Fish Oil,Fish Oil,fat,1400.0,0,,,,,,,,179950,https://dsld.od.nih.gov/label/179950,2026.07
454,Nature Made,Ultra Fish Oil 1400 mg,0 31604 02915 9,Softgel Capsule,1.0,Softgel(s),,Omega-3,Fish Oil,fatty acid,1400.0,0,,,56842239.0,C60H92O6,909.4,QPEOIOLHJXXJFN-GNGJDXFDSA-N,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,179950,https://dsld.od.nih.gov/label/179950,2026.07
625,Zarbee's,Children's Sleep with Melatonin Natural Berry Flavor,8 58438 00543 8,Gummy or Jelly,1.0,Gummy(ies),16.0,Melatonin,Melatonin,hormone,1.0,0,,,896.0,C13H16N2O2,232.28,DRLFMBDRBRZALE-UHFFFAOYSA-N,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,273033,https://dsld.od.nih.gov/label/273033,2026.07
733,BioSteel,BioSteel Sports Hydration Mix Blue Raspberry,8 83309 64642 7,Powder,0.24,oz,20.0,Biotin,Vitamin B7,vitamin,0.0002,0,0.03,,171548.0,C10H16N2O3S,244.31,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,273737,https://dsld.od.nih.gov/label/273737,2026.07
733,BioSteel,BioSteel Sports Hydration Mix Blue Raspberry,8 83309 64642 7,Powder,0.24,oz,20.0,Calcium,Calcium,mineral,12.5,0,1000.0,2500.0,5460341.0,Ca,40.08,OYPRJOBELJOOCE-UHFFFAOYSA-N,[Ca],273737,https://dsld.od.nih.gov/label/273737,2026.07
733,BioSteel,BioSteel Sports Hydration Mix Blue Raspberry,8 83309 64642 7,Powder,0.24,oz,20.0,Choline,Choline,vitamin,0.107,0,550.0,3500.0,305.0,C5H14NO+,104.17,OEYIOHPDSNJKLS-UHFFFAOYSA-N,C[N+](C)(C)CCO,273737,https://dsld.od.nih.gov/label/273737,2026.07
733,BioSteel,BioSteel Sports Hydration Mix Blue Raspberry,8 83309 64642 7,Powder,0.24,oz,20.0,Glutamine,L-Glutamine,amino acid,970.0,0,,,5961.0,C5H10N2O3,146.14,ZDXPYRJPNDTMRX-VKHMYHEASA-N,C(CC(=O)N)[C@@H](C(=O)O)N,273737,https://dsld.od.nih.gov/label/273737,2026.07
733,BioSteel,BioSteel Sports Hydration Mix Blue Raspberry,8 83309 64642 7,Powder,0.24,oz,20.0,Glycine,L-Glycine,amino acid,458.0,0,,,750.0,C2H5NO2,75.07,DHMQDGOQFOQNFH-UHFFFAOYSA-N,C(C(=O)O)N,273737,https://dsld.od.nih.gov/label/273737,2026.07
